contiguous,stnameF1,stname,all_mig_count,all_trate100_ij,TF_count,ACS_allpop,ACS_allpopF1,wint_temp_ij,sun_ij,humid_ij,topog_ij,water_ij,temp_dif_ij,state_sales_ij,unemp_ij,prop_tax_ij,meaninc_ij,log_distance_ij,log_allpop_i,log_allpop_j,log_all_mig_count,log_ACS_pop_i,log_ACS_pop_j,log_ACS_count
0,Kentucky,Connecticut,2103.0,-3.0731535,3291.0,17210192.5,19107787.5,0.7400001,-33.100006,-2.2166672,-1.2250004,-9.737333,-3.2616692,0.0,-1.3169231,0.81106734,20.25877,-0.34788033,16.647629,16.73179,7.65112,16.661013,16.765606,8.098947
0,Louisiana,Connecticut,2034.0,-0.23880005,746.0,17210192.5,20406403.0,2.2400002,-23.921875,4.515625,-12.875,-0.45015624,-12.862501,2.0,-0.3046155,1.3088454,18.254847,0.24352969,16.647629,16.754719,7.6177597,16.661013,16.83136,6.6147256
1,Massachusetts,Connecticut,63239.0,-2.2199287,44222.0,17210192.5,31605861.5,-0.11000004,-21.03572,1.0892868,-6.25,16.80893,-1.0750008,0.7115383,-0.038461685,0.5772924,4.1707687,-2.360683,16.647629,17.271303,11.054676,16.661013,17.268852,10.696978
0,Maryland,Connecticut,10628.0,-1.6846657,9529.5,17210192.5,27837935.0,0.62000006,-13.166672,2.875,-9.458334,7.1358333,-2.8375015,0.6923075,0.47153854,0.6943834,6.784153,-1.3337343,16.647629,17.095129,9.271247,16.661013,17.14191,9.1621475
0,Maine,Connecticut,9876.0,-1.7748575,7154.0,17210192.5,6184257.0,-1.1700001,-5.5,9.0,-2.8125,7.01875,3.0187492,0.9230771,0.004615307,0.41127062,16.850616,-1.384616,16.647629,15.665569,9.197863,16.661013,15.637517,8.875427
0,Michigan,Connecticut,5073.0,-1.4816389,4968.0,17210192.5,46563064.5,-0.67999995,-56.14759,-4.528614,-9.641566,12.14991,3.40271,0.0,-2.2999997,0.080360055,16.676384,-0.5293651,16.647629,17.671928,8.531688,16.661013,17.656319,8.510773
0,Minnesota,Connecticut,2821.0,-1.8357506,3215.0,17210192.5,25536220.5,-1.61,-19.002869,-9.211208,-10.163794,-6.638017,15.7255745,-0.5865383,0.36230803,0.5816593,10.995617,0.06820078,16.647629,17.04021,7.9448466,16.661013,17.055609,8.0755825
0,Missouri,Connecticut,2881.0,-1.29807,3610.5,17210192.5,27617625.0,0.37999994,-1.8543549,-9.277172,-2.6456518,-10.321282,2.2454338,1.7750001,-0.53461504,0.6407434,16.408,0.0444865,16.647629,17.107931,7.965893,16.661013,17.133965,8.191602
0,Mississippi,Connecticut,1046.0,-0.99011993,1327.5,17210192.5,12929494.0,1.82,-13.103653,1.1067047,-9.213415,-8.996037,-9.594513,-1.0,-1.96,0.98021036,22.423845,0.10082692,16.647629,16.31091,6.9527287,16.661013,16.375021,7.191053
0,Montana,Connecticut,843.0,-2.7163582,240.5,17210192.5,4481971.5,-0.7299999,-36.1886,-34.502193,1.162281,-10.616886,5.201317,6.0,0.55846167,0.6183004,19.24454,0.65498227,16.647629,15.290619,6.736967,16.661013,15.315574,5.48272
0,North Carolina,Connecticut,21723.0,-3.0238562,19575.0,17210192.5,42432805.5,1.3599999,10.190002,10.595001,-7.17,-5.1969,-8.6189995,1.5,-1.163846,0.74238837,17.373154,-0.59612024,16.647629,17.472588,9.986127,16.661013,17.563433,9.882009
0,Nebraska,Connecticut,764.0,-0.6317978,1372.5,17210192.5,8597658.5,-0.2799999,14.077957,-10.399193,-6.8252687,-10.926371,7.7653236,0.73076916,1.6430769,-0.21660948,14.442692,0.2369799,16.647629,15.94345,6.638568,16.661013,15.967,7.224389
0,New Hampshire,Connecticut,9984.0,2.1681318,5798.0,17210192.5,6311291.0,-0.73999995,-24.25,4.4749985,1.25,-6.5515,3.994999,6.0,1.1123075,-0.22150981,9.917461,-2.000549,16.647629,15.679745,9.208739,16.661013,15.657851,8.665268
0,New Jersey,Connecticut,22091.0,0.6973772,17604.0,17210192.5,42488024.5,0.45,-9.511902,-3.291668,-7.9404764,-0.41916665,-0.8011894,-0.38461542,-0.54692316,-0.2307899,4.1936913,-2.2082498,16.647629,17.545212,10.002926,16.661013,17.564734,9.775882
0,New Mexico,Connecticut,1751.0,-0.6341686,378.0,17210192.5,9145135.5,0.7599999,62.613632,-30.988636,-2.44697,-11.384924,-4.567425,0.9230771,-0.27846146,0.9451964,20.518692,0.62777245,16.647629,15.927397,7.467942,16.661013,16.028732,5.934894
0,Nevada,Connecticut,3212.0,2.168086,2594.5,17210192.5,12651003.5,0.37000006,38.25,-47.09559,-2.455882,-10.161324,-2.7544136,-0.58076906,-1.5338459,0.8468084,13.943691,0.8410275,16.647629,16.16458,8.074649,16.661013,16.353247,7.8611493
1,New York,Connecticut,90850.0,-1.3460274,66604.0,17210192.5,92115094.0,-0.5200001,-43.475807,-1.4475822,-3.314516,0.30830646,2.8120956,1.9807692,-0.70538473,0.30126047,7.2063065,-2.398837,16.647629,18.308846,11.4169655,16.661013,18.338549,11.10652
0,Ohio,Connecticut,7374.0,-0.9986048,4586.5,17210192.5,54447820.5,0.1,-47.295456,-3.69318,-6.727273,-6.4464774,0.0011367798,0.6153846,-1.1061535,0.20976055,16.348309,-0.64898616,16.647629,17.864815,8.905716,16.661013,17.812754,8.430873
0,Oklahoma,Connecticut,1564.0,-2.3072376,400.0,17210192.5,16839964.0,1.0599998,18.49675,-19.83279,-8.399351,-9.569513,-0.8730545,1.5,0.53307724,0.7733313,18.361307,0.30405217,16.647629,16.519926,7.355002,16.661013,16.639265,5.9914646
0,Oregon,Connecticut,2594.0,-4.3012333,1663.5,17210192.5,17670852.0,0.55,-74.05556,-29.01389,3.083334,-8.057777,-13.247223,6.0,-2.0015383,0.6146514,16.189384,0.9101509,16.647629,16.59493,7.860956,16.661013,16.687428,7.416679
0,Pennsylvania,Connecticut,19594.0,-0.7980366,13481.5,17210192.5,59236899.0,-0.010000038,-37.06343,-2.59515,0.53358173,-9.684888,-0.4324646,0.0,-0.37076902,0.09111071,13.608768,-1.4782357,16.647629,17.932892,9.882978,16.661013,17.897055,9.509073
1,Rhode Island,Connecticut,15010.0,-0.5268984,10463.0,17210192.5,5039136.5,0.28999996,6.25,2.375,-7.75,21.8775,-1.9650002,-1.0,-1.2892308,0.28059065,12.674847,-2.5822284,16.647629,15.440188,9.616472,16.661013,15.432745,9.255601
0,South Carolina,Connecticut,10826.0,-1.9430532,11138.0,17210192.5,20343533.0,1.7599999,15.228256,8.396736,-10.75,-7.065761,-10.320652,0.6923075,-1.7115383,0.96469134,19.997154,-0.38468465,16.647629,16.761093,9.289706,16.661013,16.828274,9.318118
0,South Dakota,Connecticut,385.0,2.1681147,22.0,17210192.5,3766059.0,-0.9,-0.71969604,-17.821968,-7.7954545,-9.839167,12.643181,2.0,1.6823077,0.18434036,15.399231,0.28884274,16.647629,15.130029,5.9532433,16.661013,15.14154,3.0910425
0,Tennessee,Connecticut,4867.0,2.168086,3595.5,17210192.5,28246650.5,1.0599998,-31.013153,-1.625,-1.9605265,-9.008184,-5.797634,-0.6153846,-0.9476924,0.81601346,17.744078,-0.18985355,16.647629,17.117764,8.490233,16.661013,17.156485,8.187438
0,Texas,Connecticut,16032.0,2.1681347,13851.0,17210192.5,114306508.0,1.9400002,20.840546,-22.573818,-9.360236,-8.793996,-7.5753937,-0.25,-0.59384584,-0.31173956,15.593845,0.4341958,16.647629,18.376646,9.682342,16.661013,18.554394,9.536113
0,Utah,Connecticut,1717.0,-2.0534878,1735.5,17210192.5,12906366.0,-0.029999923,-11.301727,-45.176723,1.5258617,-7.2135344,2.0991364,0.98076916,0.3953848,0.88318837,20.017614,0.7067135,16.647629,16.103764,7.4483337,16.661013,16.373232,7.4590507
0,Virginia,Connecticut,20349.0,-2.3079205,19339.0,17210192.5,37187363.0,0.8299999,-9.330887,5.2573547,-4.867647,-5.037059,-5.4617653,1.7692308,1.1053848,0.80442435,10.409462,-1.004867,16.647629,17.375614,9.920787,16.661013,17.43148,9.869879
0,Vermont,Connecticut,7434.0,-0.33855438,5593.5,17210192.5,2969627.5,-0.91,-36.321426,-0.625,2.25,-4.8432145,6.596428,0.38461542,1.0123076,-0.10420966,14.83746,-1.7184422,16.647629,14.960684,8.913819,16.661013,14.903947,8.62936
0,Washington,Connecticut,7133.0,2.1680975,9802.5,17210192.5,31397021.5,0.45,-100.26282,-26.522434,1.916666,-2.4283974,-10.507053,-0.5,-1.316154,0.58023137,11.363617,0.8778284,16.647629,17.18753,8.872487,16.661013,17.262224,9.1903925
0,Wisconsin,Connecticut,2857.0,-2.775878,1856.5,17210192.5,27218996.5,-1.1299999,-28.208328,-4.1527786,-7.7916665,0.85541666,9.718056,1.0,-0.15538454,-0.27336967,15.077076,-0.17893857,16.647629,17.140762,7.9575276,16.661013,17.119425,7.5264482
0,West Virginia,Connecticut,996.0,-1.8224888,653.0,17210192.5,8001195.5,0.42999992,-55.986366,3.2113647,4.0318184,-10.715955,-3.886818,0.0,-0.53538465,1.0208054,21.804077,-0.7856714,16.647629,15.901109,6.903747,16.661013,15.895102,6.481577
0,Wyoming,Connecticut,579.0,2.1680803,108.0,17210192.5,2558174.5,-0.7299999,9.032608,-33.320652,2.076086,-10.910326,3.2706528,2.0,0.8699999,0.95024437,10.349232,0.5569345,16.647629,14.700418,6.3613024,16.661013,14.754805,4.6821313
0,Alabama,District of Columbia,863.0,2.5392141,845.5,2815354.0,21053174.0,0.9400002,-7.0447693,-2.8208923,5.7462683,-7.787761,-8.782089,1.7884617,1.6523075,0.101453006,27.340462,-0.38513413,14.791628,16.809717,6.7604146,14.850598,16.862562,6.7399282
0,Arizona,District of Columbia,1587.0,4.0537586,1537.5,2815354.0,29888260.5,0.65,99.399994,-44.266666,8.6,-9.896667,-4.786667,0.29615402,1.1915383,-0.21782097,25.567463,0.6799019,14.791628,16.969017,7.369601,14.850598,17.212976,7.337913
0,California,District of Columbia,15760.0,4.582945,14164.0,2815354.0,176427792.0,0.9100002,25.413788,-27.672413,13.844828,-2.6281035,-16.03793,-1.057692,-0.020769596,-0.15645799,18.356846,0.84399134,14.791628,18.850908,9.665231,14.850598,18.988422,9.558459
0,Colorado,District of Columbia,2452.0,3.286458,2896.0,2815354.0,23623452.5,-1.1299999,57.841263,-38.285713,10.730159,-9.756508,1.0888901,2.8653846,1.766923,-0.16129401,18.06308,0.41039613,14.791628,16.867243,7.8046594,14.850598,16.97775,7.9710855
0,Connecticut,District of Columbia,2169.0,4.104268,2956.5,2815354.0,17210192.5,-0.85999984,12.75,-5.375,10.75,1.3925,1.7250023,-0.21153831,1.910769,-1.0806774,7.682232,-1.2635894,14.791628,16.647629,7.6820216,14.850598,16.661013,7.991761
0,District of Columbia,District of Columbia,2654131.0,0.0,2815354.0,2815354.0,2815354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14.791628,14.791628,14.791628,14.850598,14.850598,14.850598
0,Delaware,District of Columbia,1038.0,2.497161,665.0,2815354.0,4203307.5,-0.1,7.0,-1.0,-1.6666667,10.29,-0.83333206,5.7884617,2.5030766,-0.0007790327,20.475845,-2.4745045,14.791628,15.200909,6.945051,14.850598,15.251382,6.499787
0,Florida,District of Columbia,8062.0,6.2723627,7416.0,2815354.0,85690231.0,2.2300003,48.641785,4.373131,-2.5074627,4.0867167,-19.652237,-0.21153831,1.2353845,-0.4544359,22.12608,-0.21175088,14.791628,18.20688,8.994917,14.850598,18.266249,8.911395
0,Georgia,District of Columbia,4379.0,1.7138691,7356.5,2815354.0,44226688.0,1.07,16.622635,2.1257858,2.36478,-7.983522,-10.294968,1.7884617,1.3299999,-0.34901002,24.518463,-0.61425334,14.791628,17.45527,8.384576,14.850598,17.60484,8.903339
0,Idaho,District of Columbia,191.0,1.9541817,548.0,2815354.0,7004555.5,-1.1699998,-43.86364,-47.954544,11.909091,-8.994318,2.022728,0.25,1.9269228,-0.34378204,27.695463,0.6897256,14.791628,15.603274,5.2522736,14.850598,15.762072,6.3062754
0,Illinois,District of Columbia,5321.0,3.3536806,7471.0,2815354.0,61472362.0,-0.87999994,-10.431366,-11.617645,0.70588255,-7.6466665,5.3401985,-0.4615383,0.5830765,-1.2165768,18.922771,-0.47140336,14.791628,17.911255,8.579416,14.850598,17.934097,8.918784
0,Indiana,District of Columbia,1000.0,3.0007238,1327.0,2815354.0,30272254.0,-0.76999986,-23.304344,-10.065216,1.1086955,-8.865652,3.2119598,-0.13461542,1.3530769,-0.48377594,25.497309,-0.6911473,14.791628,17.215565,6.9077554,14.850598,17.225742,7.190676
0,Louisiana,District of Columbia,1268.0,3.865468,1510.0,2815354.0,20406403.0,1.3800004,-11.171875,-0.859375,-2.125,0.9423438,-11.137499,1.7884617,1.6061535,0.228168,25.937078,-0.0032601992,14.791628,16.754719,7.145196,14.850598,16.83136,7.3198647
0,Massachusetts,District of Columbia,6824.0,1.8843393,6590.5,2815354.0,31605861.5,-0.9699999,-8.285721,-4.285713,4.5,18.20143,0.6500015,0.5,1.8723073,-0.50338495,11.853001,-0.9757433,14.791628,17.271303,8.828201,14.850598,17.268852,8.793385
1,Maryland,District of Columbia,122755.0,2.4196024,124414.5,2815354.0,27837935.0,-0.23999977,-0.41667175,-2.5,1.2916665,8.528334,-1.1124992,0.48076916,2.3823075,-0.38629398,14.466385,-3.9262412,14.791628,17.095129,11.717946,14.850598,17.14191,11.731374
0,Maine,District of Columbia,618.0,2.3294106,208.0,2815354.0,6184257.0,-2.03,7.25,3.625,7.9375,8.41125,4.7437515,0.7115388,1.9153843,-0.6694068,24.532848,-0.6364228,14.791628,15.665569,6.4264884,14.850598,15.637517,5.3375382
0,Michigan,District of Columbia,2130.0,2.6226292,2330.0,2815354.0,46563064.5,-1.5399997,-43.39759,-9.903614,1.1084337,13.54241,5.1277122,-0.21153831,-0.38923073,-1.0003173,24.358616,-0.76570827,14.791628,17.671928,7.6638775,14.850598,17.656319,7.7536235
0,Minnesota,District of Columbia,1513.0,2.2685175,896.0,2815354.0,25536220.5,-2.4699998,-6.2528687,-14.586208,0.5862069,-5.2455173,17.450577,-0.7980766,2.273077,-0.49901804,18.677849,-0.047619008,14.791628,17.04021,7.32185,14.850598,17.055609,6.7979403
0,Missouri,District of Columbia,1216.0,2.8061981,1628.5,2815354.0,27617625.0,-0.47999993,10.895645,-14.652172,8.104348,-8.928782,3.970436,1.5634618,1.376154,-0.439934,24.090233,-0.1973957,14.791628,17.107931,7.103322,14.850598,17.133965,7.395415
0,Mississippi,District of Columbia,640.0,3.1141481,1584.0,2815354.0,12929494.0,0.9600002,-0.35365295,-4.2682953,1.5365853,-7.6035366,-7.8695107,-1.2115383,-0.049231052,-0.100467,30.106077,-0.18806596,14.791628,16.31091,6.461468,14.850598,16.375021,7.3677087
0,Montana,District of Columbia,262.0,1.3879099,198.0,2815354.0,4481971.5,-1.5899998,-23.438599,-39.877193,11.912281,-9.224386,6.926319,5.7884617,2.4692307,-0.46237698,26.926771,0.5920796,14.791628,15.290619,5.5683446,14.850598,15.315574,5.288267
0,North Carolina,District of Columbia,6663.0,1.0804119,7381.5,2815354.0,42432805.5,0.5,22.940002,5.220001,3.58,-3.8044,-6.893997,1.2884617,0.74692297,-0.338289,25.055386,-1.2940961,14.791628,17.472588,8.804325,14.850598,17.563433,8.906733
0,New Hampshire,District of Columbia,617.0,6.2724,766.0,2815354.0,6311291.0,-1.5999998,-11.5,-0.9000015,12.0,-5.159,5.720001,5.7884617,3.0230765,-1.3021872,17.599693,-0.88651806,14.791628,15.679745,6.424869,14.850598,15.657851,6.641182
0,New Jersey,District of Columbia,4092.0,4.8016453,3389.5,2815354.0,42488024.5,-0.40999985,3.2380981,-8.666668,2.8095236,0.97333336,0.92381287,-0.59615374,1.3638458,-1.3114673,11.875923,-1.7538121,14.791628,17.545212,8.316789,14.850598,17.564734,8.128438
0,New Mexico,District of Columbia,748.0,3.4700994,855.5,2815354.0,9145135.5,-0.1,75.36363,-36.363636,8.30303,-9.992424,-2.8424225,0.7115388,1.6323075,-0.13548097,28.200924,0.4988032,14.791628,15.927397,6.617403,14.850598,16.028732,6.751686
0,Nevada,District of Columbia,716.0,6.272354,1836.5,2815354.0,12651003.5,-0.48999977,51.0,-52.47059,8.294118,-8.768824,-1.0294113,-0.7923074,0.37692308,-0.23386899,21.625923,0.7543607,14.791628,16.16458,6.5736804,14.850598,16.353247,7.515617
0,New York,District of Columbia,19271.0,2.7582407,21098.0,2815354.0,92115094.0,-1.3799999,-30.725807,-6.8225822,7.435484,1.7008065,4.537098,1.7692308,1.2053843,-0.7794169,14.888538,-1.5184546,14.791628,18.308846,9.866357,14.850598,18.338549,9.956934
0,Ohio,District of Columbia,2703.0,3.1056633,1905.0,2815354.0,54447820.5,-0.7599999,-34.545456,-9.06818,4.022727,-5.0539775,1.7261391,0.40384626,0.8046155,-0.87091684,24.03054,-1.1242915,14.791628,17.864815,7.9021177,14.850598,17.812754,7.5522375
0,Oklahoma,District of Columbia,396.0,1.7970304,141.5,2815354.0,16839964.0,0.2,31.24675,-25.20779,2.3506494,-8.177013,0.8519478,1.2884617,2.4438462,-0.30734608,26.04354,0.10789482,14.791628,16.519926,5.9814143,14.850598,16.639265,4.9522996
0,Oregon,District of Columbia,1320.0,-0.19696522,1585.0,2815354.0,17670852.0,-0.30999985,-61.305557,-34.38889,13.833334,-6.665278,-11.522221,5.7884617,-0.09076929,-0.46602598,23.871616,0.85657305,14.791628,16.59493,7.185387,14.850598,16.687428,7.3683395
0,Pennsylvania,District of Columbia,7041.0,3.3062315,6465.5,2815354.0,59236899.0,-0.8699999,-24.31343,-7.97015,11.283582,-8.292388,1.2925377,-0.21153831,1.54,-0.9895667,21.291,-2.2378063,14.791628,17.932892,8.859506,14.850598,17.897055,8.774236
0,Rhode Island,District of Columbia,631.0,3.5773697,544.0,2815354.0,5039136.5,-0.5699999,19.0,-3.0,3.0,23.27,-0.23999786,-1.2115383,0.62153816,-0.80008674,20.357079,-1.0408875,14.791628,15.440188,6.4473057,14.850598,15.432745,6.2989492
0,South Carolina,District of Columbia,1965.0,2.1612148,3392.5,2815354.0,20343533.0,0.9,27.978256,3.0217361,0.0,-5.6732607,-8.59565,0.48076916,0.19923067,-0.11598602,27.679386,-0.90726465,14.791628,16.761093,7.5832477,14.850598,16.828274,8.129322
0,Tennessee,District of Columbia,1537.0,6.272354,1546.5,2815354.0,28246650.5,0.2,-18.263153,-7.0,8.789474,-7.615684,-4.072632,-0.8269229,0.9630766,-0.2646639,25.42631,-0.58561224,14.791628,17.117764,7.337588,14.850598,17.156485,7.3437495
0,Texas,District of Columbia,5847.0,6.272403,7059.0,2815354.0,114306508.0,1.0800003,33.590546,-27.948818,1.3897638,-7.401496,-5.8503914,-0.4615383,1.3169231,-1.392417,23.276077,0.24432953,14.791628,18.376646,8.673684,14.850598,18.554394,8.862059
0,Utah,District of Columbia,431.0,2.0507803,629.5,2815354.0,12906366.0,-0.88999975,1.4482727,-50.551723,12.275862,-5.8210344,3.8241386,0.76923084,2.3061538,-0.197489,27.699846,0.6165353,14.791628,16.103764,6.066108,14.850598,16.373232,6.444926
1,Virginia,District of Columbia,60134.0,1.7963476,48502.0,2815354.0,37187363.0,-0.029999923,3.4191132,-0.11764526,5.882353,-3.644559,-3.736763,1.5576925,3.0161538,-0.276253,18.091694,-2.4379697,14.791628,17.375614,11.004331,14.850598,17.43148,10.78936
0,Vermont,District of Columbia,576.0,3.7657137,1402.0,2815354.0,2969627.5,-1.7699999,-23.571426,-6.0,13.0,-3.4507143,8.32143,0.1730771,2.9230766,-1.184887,22.519691,-0.8705231,14.791628,14.960684,6.3561077,14.850598,14.903947,7.245655
0,Washington,District of Columbia,2759.0,6.2723656,2080.0,2815354.0,31397021.5,-0.40999985,-87.51282,-31.897434,12.666666,-1.0358975,-8.782051,-0.7115383,0.594615,-0.50044596,19.045849,0.8309797,14.791628,17.18753,7.9226236,14.850598,17.262224,7.6401234
0,Wisconsin,District of Columbia,1084.0,1.3283901,174.5,2815354.0,27218996.5,-1.9899998,-15.458328,-9.527779,2.9583335,2.2479167,11.443058,0.7884617,1.7553844,-1.3540471,22.759308,-0.3476032,14.791628,17.140762,6.9884133,14.850598,17.119425,5.161925
0,West Virginia,District of Columbia,871.0,2.2817793,501.0,2815354.0,8001195.5,-0.42999992,-43.236366,-2.1636353,14.781818,-9.323455,-2.1618156,-0.21153831,1.3753843,-0.059872,29.48631,-1.6063296,14.791628,15.901109,6.769642,14.850598,15.895102,6.216606
0,Wyoming,District of Columbia,158.0,6.2723484,107.0,2815354.0,2558174.5,-1.5899998,21.782608,-38.695652,12.826086,-9.517826,4.995655,1.7884617,2.7807689,-0.130433,18.031464,0.46135038,14.791628,14.700418,5.062595,14.850598,14.754805,4.6728287
0,Alaska,Delaware,399.0,3.7752104,166.5,4203307.5,3412840.0,-3.35,,,,,,0.0,-2.2138457,-0.66753805,-1.2970734,1.2110783,15.200909,14.886611,5.988961,15.251382,15.043056,5.1149955
0,Arizona,Delaware,1922.0,1.5565977,1780.5,4203307.5,29888260.5,0.75,92.399994,-43.266666,10.266667,-20.186666,-3.9533348,-5.4923077,-1.3115382,-0.21704194,5.0916176,0.7188634,15.200909,16.969017,7.5611215,15.251382,17.212976,7.4846497
0,California,Delaware,5371.0,2.085784,3603.5,4203307.5,176427792.0,1.0100002,18.413788,-26.672413,15.511495,-12.918103,-15.204597,-6.8461537,-2.5238461,-0.15567896,-2.1189995,0.8751059,15.200909,18.850908,8.588769,15.251382,18.988422,8.189661
0,Colorado,Delaware,1483.0,0.7892971,1128.5,4203307.5,23623452.5,-1.03,50.841263,-37.285713,12.396826,-20.046509,1.9222221,-2.923077,-0.7361536,-0.16051498,-2.4127655,0.45678002,15.200909,16.867243,7.301822,15.251382,16.97775,7.0286446
0,Connecticut,Delaware,1393.0,1.6071072,909.5,4203307.5,17210192.5,-0.7599999,5.75,-4.375,12.416667,-8.8975,2.5583344,-6.0,-0.59230757,-1.0798984,-12.793613,-1.5871873,15.200909,16.647629,7.239215,15.251382,16.661013,6.812895
0,District of Columbia,Delaware,1118.0,-2.497161,1169.0,4203307.5,2815354.0,0.1,-7.0,1.0,1.6666667,-10.29,0.83333206,-5.7884617,-2.5030766,0.0007790327,-20.475845,-2.4745045,15.200909,14.791628,7.0192966,15.251382,14.850598,7.063904
0,Delaware,Delaware,3996416.0,0.0,4203307.5,4203307.5,4203307.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15.200909,15.200909,15.200909,15.251382,15.251382,15.251382
0,Florida,Delaware,12798.0,3.7752018,9981.0,4203307.5,85690231.0,2.3300004,41.641785,5.373131,-0.840796,-6.203284,-18.818905,-6.0,-1.2676921,-0.45365688,1.6502342,-0.14115243,15.200909,18.20688,9.457045,15.251382,18.266249,9.208439
0,Georgia,Delaware,4209.0,-0.7832918,3696.0,4203307.5,44226688.0,1.1700001,9.622635,3.1257858,4.0314465,-18.273521,-9.461636,-4.0,-1.1730766,-0.348231,4.042618,-0.4771982,15.200909,17.45527,8.34498,15.251382,17.60484,8.215007
0,Hawaii,Delaware,561.0,-1.5918245,1354.0,4203307.5,6231444.0,3.1300004,,,,,,-4.0,0.35076952,0.19338705,0.9066162,1.5884265,15.200909,15.610348,6.329721,15.251382,15.645119,7.2108183
0,Illinois,Delaware,2113.0,0.8565197,2099.5,4203307.5,61472362.0,-0.7799999,-17.431366,-10.617645,2.3725493,-17.936666,6.1735306,-6.25,-1.9200001,-1.2157978,-1.5530739,-0.37107733,15.200909,17.911255,7.6558642,15.251382,17.934097,7.6494546
0,Kansas,Delaware,451.0,0.3200302,314.0,4203307.5,13230804.5,-0.4199999,28.028564,-20.07619,3.5142858,-19.819239,6.659046,-5.2230773,-0.42307663,-0.8329879,2.2048492,0.1185603,15.200909,16.347654,6.1114674,15.251382,16.398058,5.749393
0,Kentucky,Delaware,810.0,-1.4660463,1584.0,4203307.5,19107787.5,-0.019999694,-27.350006,-6.591667,11.191667,-18.634832,-0.7033348,-6.0,-1.9092307,-0.26883098,7.4651566,-0.625594,15.200909,16.73179,6.6970344,15.251382,16.765606,7.3677087
0,Louisiana,Delaware,726.0,1.3683071,667.0,4203307.5,20406403.0,1.4800003,-18.171875,0.140625,-0.45833325,-9.347656,-10.304167,-4.0,-0.89692307,0.22894703,5.461233,0.07712962,15.200909,16.754719,6.58755,15.251382,16.83136,6.50279
0,Massachusetts,Delaware,2261.0,-0.6128216,694.0,4203307.5,31605861.5,-0.8699999,-15.285721,-3.2857132,6.166667,7.9114285,1.4833336,-5.2884617,-0.63076925,-0.5026059,-8.622845,-1.2112467,15.200909,17.271303,7.7235622,15.251382,17.268852,6.542472
1,Maryland,Delaware,28327.0,-0.07755852,31775.5,4203307.5,27837935.0,-0.13999978,-7.4166718,-1.5,2.9583333,-1.7616667,-0.27916718,-5.3076925,-0.120769024,-0.38551494,-6.0094604,-2.684725,15.200909,17.095129,10.251571,15.251382,17.14191,10.366451
0,Maine,Delaware,591.0,-0.16775036,439.5,4203307.5,6184257.0,-1.93,0.25,4.625,9.604167,-1.87875,5.5770836,-5.076923,-0.58769226,-0.66862774,4.057003,-0.78915715,15.200909,15.665569,6.381816,15.251382,15.637517,6.0856376
0,Michigan,Delaware,1360.0,0.12546825,396.5,4203307.5,46563064.5,-1.4399998,-50.39759,-8.903614,2.7751005,3.2524097,5.9610443,-6.0,-2.8923073,-0.9995383,3.8827705,-0.6696036,15.200909,17.671928,7.21524,15.251382,17.656319,5.982676
0,North Carolina,Delaware,6053.0,-1.416749,6690.5,4203307.5,42432805.5,0.6,15.940002,6.220001,5.246667,-14.0944,-6.060665,-4.5,-1.7561536,-0.33750996,4.5795403,-1.0599608,15.200909,17.472588,8.708309,15.251382,17.563433,8.808444
0,New Hampshire,Delaware,530.0,3.775239,0.0,4203307.5,6311291.0,-1.4999998,-18.5,0.099998474,13.666667,-15.449,6.5533333,0.0,0.52,-1.3014082,-2.876152,-1.085659,15.200909,15.679745,6.272877,15.251382,15.657851,
1,New Jersey,Delaware,11875.0,2.3044844,8873.0,4203307.5,42488024.5,-0.30999985,-3.7619019,-7.666668,4.4761906,-9.316667,1.7571449,-6.3846154,-1.1392307,-1.3106883,-8.599922,-2.352476,15.200909,17.545212,9.382191,15.251382,17.564734,9.090768
0,New Mexico,Delaware,437.0,0.97293854,250.0,4203307.5,9145135.5,0.0,68.36363,-35.363636,9.969697,-20.282425,-2.0090904,-5.076923,-0.870769,-0.13470194,7.7250786,0.5456125,15.200909,15.927397,6.079933,15.251382,16.028732,5.521461
0,New York,Delaware,7673.0,0.2610798,5362.5,4203307.5,92115094.0,-1.28,-37.725807,-5.8225822,9.102151,-8.589193,5.37043,-4.019231,-1.2976923,-0.7786379,-5.587307,-1.858947,15.200909,18.308846,8.945463,15.251382,18.338549,8.587186
0,Ohio,Delaware,2463.0,0.6085024,5041.0,4203307.5,54447820.5,-0.65999985,-41.545456,-8.06818,5.689394,-15.343977,2.5594711,-5.3846154,-1.698461,-0.8701378,3.5546951,-0.93980616,15.200909,17.864815,7.8091354,15.251382,17.812754,8.52536
1,Pennsylvania,Delaware,36574.0,0.8090706,28347.5,4203307.5,59236899.0,-0.76999986,-31.31343,-6.97015,12.950249,-18.582388,2.1258698,-6.0,-0.9630766,-0.98878765,0.815155,-2.224305,15.200909,17.932892,10.507092,15.251382,17.897055,10.252295
0,Rhode Island,Delaware,327.0,1.0802088,193.0,4203307.5,5039136.5,-0.46999988,12.0,-2.0,4.666667,12.98,0.5933342,-7.0,-1.8815384,-0.7993077,-0.118766785,-1.302073,15.200909,15.440188,5.7899604,15.251382,15.432745,5.26269
