uid,expected_diff,NRMSE
55,12.854458418200261,0.09926850113611559
56,12.940114219832477,0.09679025733147692
57,12.890202733301166,0.0983513203312434
58,16.68768407203312,0.09250754383034136
59,16.932345446183707,0.08857674936435309
60,16.791341399179593,0.09124043861470693
61,13.077599653160885,0.10002154731419845
62,13.183348120212163,0.09790701211674147
63,13.127462299896873,0.09929630267365583
64,13.058231855682028,0.09976599962836272
65,13.039913535672127,0.0977405913822536
66,13.04666218862349,0.09906521708252101
67,13.754516861611554,0.09833628676047332
68,13.901003011795193,0.09552578111213625
69,13.809036675265201,0.0973144906190466
70,5.96753121211561,0.10095867884819161
71,5.694117928013586,0.0995644711289147
72,5.917305224850217,0.10055724338499028
73,18.490156951398824,0.4540888280165655
74,17.771668452917545,7.044831376102495
75,19.600566661909724,8.144795541997501
76,16.40741217510722,0.25326828926614736
77,16.658645454771627,1.3385338573517584
78,18.64421783262124,2.145738967062456
79,16.668500532759882,0.3287084391433782
80,16.520885127957527,4.637895353976377
81,18.37130915015468,5.5834767762534385
82,14.50237381647829,0.44705383572712304
83,14.525279612767598,2.499200482071304
84,16.250242129335984,4.3990898669310585
85,14.963111605117714,0.32437546126909644
86,15.175876610383696,1.9700918160225256
87,17.035572088289083,3.269390614349601
88,-10.443744398271011,0.38244676604239886
89,-6.146439260488716,0.5937295273501767
90,6.361179207398184,2.9200075809947585
91,6.258447871296598,0.1266136037265513
92,6.312369973231483,0.1270606049119394
93,6.359600665647481,0.12588650399456586
94,7.222800884739739,0.12684893070870393
95,7.289085005487589,0.1272024008112042
96,7.380828283002808,0.12602965732151414
97,6.34319010765576,0.1268744155830383
98,6.402253088956858,0.1272795951479932
99,6.458046914250458,0.12606062443125401
100,6.469249450575271,0.1278020440183874
101,6.519754850783173,0.12887421193555987
102,6.574283596810254,0.1273608215094883
103,6.598963078501354,0.12788550070094865
104,6.65078286389679,0.12884424766507416
105,6.700812963193819,0.12742329102020633
106,2.0507899852068725,0.12820885581120042
107,2.2272304016497664,0.1285823461453676
108,2.425922252843904,0.12725145625744252
109,18.89311372118028,0.5846999974234655
110,18.19861746710425,10.567223216590415
111,19.361298394419162,9.604199677263733
112,16.408401420648918,0.2947997338196782
113,16.52013189581589,1.9070684336967243
114,18.070307525696784,2.5437872593157165
115,16.410593711342024,0.442498438667642
116,16.22919994733215,6.951179206812257
117,17.64034304592772,6.726176197710061
118,14.830774679245529,0.546322648397104
119,14.923126580283615,3.4457982520100363
120,16.15444575047616,4.664686078500598
121,14.936527406362725,0.41340040775124864
122,15.053217066419265,2.7765315773760832
123,16.48353101697276,3.781200015985222
124,-11.272508206844954,0.3775781271589234
125,-6.922563920574916,0.6052372210451327
126,5.891455186734383,2.998980022571793
127,6.3154353796694505,0.12660084881387712
128,6.378972164982491,0.12712807287701944
129,6.500033023906134,0.12594188577975016
130,6.832646674007259,0.1273080226487631
131,6.9175059924926305,0.12770234556483157
132,7.0843832123279995,0.12657224818186824
133,6.4344823449039,0.12716952075514146
134,6.507281378805434,0.12766199435907646
135,6.6314236478630875,0.12646553364913943
136,6.566046673470497,0.1278623534751481
137,6.610485141404739,0.12897503416659337
138,6.733172875058171,0.1274873073344809
139,6.6263346165703325,0.12806370967432315
140,6.683940033969021,0.12900163350429925
141,6.809519448915395,0.1276369341432708
142,2.828660175828009,0.1280546979251984
143,3.0168015042985026,0.12852165998302778
144,3.306065503778438,0.1272096603642806
145,17.069893723382936,0.6454314535337945
146,16.434418305192047,10.884821639286534
147,17.69659525578751,13.36333167363721
148,14.894019145036257,0.3673073227269748
149,14.866173162867383,2.5681368858684364
150,16.369576363442686,4.2953324323821676
151,15.30193593494753,0.47072581804972596
152,15.080339802426835,7.829886552784452
153,16.44724908197043,9.871688800272326
154,13.15613932988559,0.6701988770550481
155,13.207864347492023,4.508976634701178
156,14.500761872186683,8.522461777546265
157,13.744686680349805,0.47793890180451865
158,13.81947761294834,3.6363083132083167
159,15.19908275712605,6.384337507928765
160,-11.357326050731515,0.5899510895074713
161,-7.672311303063683,0.890066658129056
162,4.166847100456852,5.3972535969572135
163,4.4213509354576654,0.1289417463041152
164,4.415572550498734,0.13109952309348746
165,4.450009286041606,0.12931582960163066
166,4.995950162698003,0.13522912971443188
167,4.994968905373071,0.1366803386536638
168,5.042646994910701,0.1363769292932528
169,4.467970862261426,0.12899191039134741
170,4.456953381039394,0.13107864523019608
171,4.500428771809879,0.12925773411681765
172,4.503887159080966,0.13369205196140593
173,4.469170432254968,0.13553866250033808
174,4.5346232891279,0.133786241399652
175,4.651971307573753,0.13315715793186597
176,4.633484658776405,0.135211798672445
177,4.6798784582936435,0.1337024442574152
178,0.9890696185096957,0.1323922783039073
179,0.8767912746049795,0.13400245885674752
180,1.0971484447115145,0.13245455956737
181,17.32643706088526,0.8389051308959858
182,16.806306515080237,17.122548495782183
183,17.48864292941158,15.923465329067733
184,14.805836531620635,0.4431154671504189
185,14.736886994593533,3.7258474750371695
186,15.859655780165006,5.038390776238572
187,14.957307590796127,0.6521281774887031
188,14.7782881739152,12.216608882444639
189,15.766752105244166,12.01881686105015
190,13.522327941231868,0.8207708660329112
191,13.626912094923135,6.325196623339664
192,14.466500354069495,8.894894913376513
193,13.66439747165402,0.6201777054152111
194,13.70906449533475,5.24073543410459
195,14.707866647446501,7.344298938437676
196,-12.36666336863977,0.5837548671034571
197,-8.596606950678634,0.9064350751030864
198,3.5930228627486436,5.545028936935279
199,4.373899407801437,0.12924670402433122
200,4.298239954683925,0.13136436715924105
201,4.394412850670044,0.12966152472522746
202,4.647666290306795,0.136136831777941
203,4.58655734114104,0.13742166060642214
204,4.700717564677094,0.1371170968945516
205,4.456053967244323,0.1298644128399109
206,4.38103745091899,0.13186729030631003
207,4.482665982898832,0.13024302492425094
208,4.511977831674859,0.13420841668967864
209,4.395573986670584,0.13588521656460295
210,4.523569778205692,0.13430601685398133
211,4.605474241138159,0.133981901355234
212,4.506544313622246,0.13573888268715834
213,4.620350784232166,0.13450905179589695
214,1.6410085551116538,0.13224479928355717
215,1.4635961856678108,0.13391428953543083
216,1.7535534879146972,0.13241757225795273
217,12.317621487378183,2.88838444952332
218,10.14714293594064,9.12759750520979
219,12.089689826368375,18.930814441610828
220,11.04967103211936,0.9034274245654402
221,10.594223668974465,2.5910826149949657
222,12.354001361096948,5.122853844280004
223,11.34567579535408,2.3287052408452613
224,10.350170399479122,7.658245038372459
225,12.017607353490789,14.410850034319088
226,9.844581664297024,1.7337020464294794
227,8.722766348608882,4.502522624106274
228,10.384580554819472,10.863025327570687
229,10.193158653136212,1.3257412795929757
230,9.559276350194594,3.7387625174221166
231,11.178552323650429,8.014612413018162
232,-16.13654672553054,0.6838034759088782
233,-7.287578662164986,1.293728638709388
234,4.273179102005223,5.078327332785473
235,2.754344287336286,0.13186705697937812
236,2.7772343250054075,0.13134105195538892
237,2.830152706269823,0.1308959642999501
238,3.268481074103402,0.1372437516790698
239,3.3023833955533775,0.13746745395913718
240,3.3756379015709896,0.13735531546807847
241,2.7480691928598286,0.13220747875926814
242,2.769539472426546,0.1317759510902107
243,2.8285601091788592,0.1312204945457205
244,2.950368770911668,0.13572002354425033
245,2.9757526983570326,0.13582422067541297
246,3.0267200702376478,0.1350897713769794
247,3.0382471313757637,0.13540494163187644
248,3.0590100137806893,0.13540278013978843
249,3.112353038989653,0.13491068911291074
250,-0.05876783898576221,0.13466108975567845
251,0.0645053503780062,0.13431068290673562
252,0.22145806529028178,0.13382964564069624
253,12.184857698866363,4.4293506569059815
254,10.484099309140504,15.415732295204279
255,12.294382077023933,25.25392057927404
256,10.75313536177589,1.2065872208383048
257,10.448643897200842,3.9118127143019574
258,11.995508336026617,6.337861648011654
259,10.776546039730842,3.5836676759734165
260,10.225226085075104,13.052568590704825
261,11.659943720943954,19.63543358875116
262,9.792748051612918,2.3519628255830205
263,8.999153874556889,6.915784695507548
264,10.44127475873518,12.781069233709918
265,9.821244655101516,1.8084324237607121
266,9.43498332077549,5.741318168213812
267,10.848761033028602,9.873248315310647
268,-17.027198463254337,0.6760821220587052
269,-7.7847396188226625,1.334770083355266
270,3.943319766647008,5.152868712315343
271,2.8871034666035467,0.13228078867983628
272,2.9001350153519354,0.1318816854372523
273,3.0109815785704814,0.13146487635910512
274,3.1284112147875884,0.13823844531298904
275,3.1652342331270535,0.13841719375388986
276,3.295279758191395,0.13831982149061325
277,2.94305488458539,0.13309821579686323
278,2.9668420786914727,0.132743231248242
279,3.0746144499497507,0.1323009929862024
280,3.1291653491147784,0.1363055099003551
281,3.137643844555118,0.1364585591030193
282,3.2394837025359315,0.13572451431673443
283,3.166542377865783,0.1362317644024282
284,3.18188581828484,0.13624151390579844
285,3.2905613210144544,0.13585043190859203
286,0.6079152917305599,0.1345493265063854
287,0.713528697881177,0.13435723068559047
288,0.9355113628347294,0.13389339848071416
289,18.27876944753159,2.823936532327523
290,16.248193915408915,27.047891353751012
291,17.82026754299371,17.32197648902863
292,15.59898971970639,0.8874224156665932
293,15.923204178918967,6.937423622174228
294,16.857659822383905,4.949018716897095
295,16.3251963926227,2.307899860212786
296,15.68269475413137,20.05520493723784
297,16.866411608474635,13.621802674470361
298,15.492299821162598,1.6989667871439929
299,14.655589249462423,15.997531980687274
300,15.88942863626054,10.067526109168222
301,15.328282065356658,1.293362619519119
302,15.191162632273254,10.845281414984429
303,16.23674600870131,7.618082472305139
304,12.212843895382889,0.5454485927481546
305,12.635704753569907,11.102739860608873
306,14.8028757163826,7.250556027042242
307,4.611048814130877,0.13255849482914359
308,4.643076840735972,0.13207133590093567
309,4.694541994885306,0.13124475588136522
310,5.160570830905215,0.13812209138214004
311,5.202201901775373,0.1382763296188383
312,5.279684758476728,0.13797749328205422
313,4.650595906005277,0.13303394965560617
314,4.682857158387062,0.13264871802720715
315,4.739671850937885,0.13171416939471003
316,4.363315875645224,0.1356491603171913
317,4.420994524874816,0.13579476110841068
318,4.4780897550975745,0.13439892469220568
319,4.8345713341060605,0.1361488296485195
320,4.869832842268622,0.13609678504987846
321,4.926135809649464,0.1352367872865167
322,1.7813606109158577,0.13579962159243078
323,1.9200678619943066,0.1354362253331812
324,2.039986823827597,0.1347265496179202
325,15.014334537325691,3.332855747301187
326,14.26084512675127,29.921029370053713
327,15.567624443971237,19.26201581222588
328,13.259017457400494,0.9362562883262915
329,14.003578448364763,6.856479659108231
330,14.843671119836623,4.934768216163144
331,13.341425432629759,2.7381879148636186
332,13.633577365921752,22.06676402832649
333,14.556957953867215,15.196620789295315
334,12.512611339308737,1.7624597538885283
335,12.623562269940251,14.498075494392955
336,13.566026905654972,9.25855410299663
337,12.580160211703198,1.3204485456009056
338,13.11647355718399,10.445567567247265
339,13.986754876670627,7.33478947912981
340,11.381898911836899,0.5372956369360703
341,12.134526775329093,11.435647800866445
342,14.342026382126257,7.353504655392261
343,4.7856009875322485,0.13255789298982937
344,4.806498491598996,0.13220733562138426
345,4.93445144921164,0.1314420998610221
346,5.091341909693082,0.13867774610304875
347,5.131478576212373,0.13883320420483386
348,5.28566117217037,0.13859129759256394
349,4.852844012987177,0.1334584990890547
350,4.887183799222441,0.1331413621535075
351,5.011635359055358,0.13234143542690358
352,4.649339891679837,0.135345685295318
353,4.712907648534616,0.13560180161839092
354,4.84927800235914,0.1341858785827114
355,4.982023524415428,0.13633909159229077
356,5.016673350109352,0.13634125543049144
357,5.1528203692632655,0.13559418413916322
358,2.436451236285828,0.13568549622977202
359,2.5679472000395123,0.1354763866772964
360,2.772475055057191,0.13475942044638828
361,11.448881169146372,0.2546302668650502
362,13.003671762033818,1.7364046604570247
363,14.417654909517692,0.941541689843399
364,8.422106178929024,0.12656734606153233
365,9.807482513584555,0.28749456953511576
366,10.404254481062344,0.17294190619133984
367,10.182720160038977,0.2096683951265179
368,11.657267534199399,1.2700831715204126
369,12.500466352973993,0.7126500994016559
370,7.985725282438082,0.1372529095052713
371,9.259460034315648,0.6958970529404286
372,9.935723691582865,0.3536127287493039
373,8.477982427796592,0.13484860624052192
374,9.702683129628623,0.5233548291284065
375,10.2970094086372,0.28688468943653045
376,-0.03886997289251681,0.14652876638152143
377,6.706863649284607,0.5984350755744007
378,8.130384055510532,0.3149277769851258
379,3.742858892752187,0.13055068764521996
380,3.7617780845935958,0.13283583461515297
381,3.799220163931114,0.1299788344161125
382,4.202688383592923,0.13645365945301793
383,4.23321672616008,0.13894511492049202
384,4.286914700448619,0.13658685784016944
385,3.773100060193288,0.13108334267214858
386,3.7917582374278,0.13313379888375312
387,3.8341520869001204,0.13036283677972937
388,3.4465823037397385,0.13410607797831206
389,3.4888499195251086,0.13531039048930932
390,3.5325994505467406,0.13292326492353662
391,3.9300264550531114,0.1344939635663543
392,3.9531923083205687,0.13688154916610326
393,3.9940073510430842,0.13414919745982884
394,1.0933549004750525,0.13491639230518473
395,1.17029548604002,0.1362845048814706
396,1.2762958653347187,0.1342437805666679
397,10.698509715382718,0.28461527222719685
398,12.447046172318935,1.871593511793147
399,13.794290734472218,1.0123202594253802
400,7.45127471015091,0.12926617414115835
401,8.86380893155285,0.2899888612066536
402,9.545253344314602,0.1743511126241435
403,9.282485607770575,0.2319511990261311
404,10.860816226904614,1.3456194852851304
405,11.597042599846555,0.7619358138441432
406,7.020838352726477,0.1388359975143108
407,8.436543696457296,0.6424452898327647
408,9.109179271537567,0.330881209002935
409,7.414325159731586,0.13754812870440275
410,8.74529132230496,0.502330644164082
411,9.386909329586745,0.2756295060706837
412,-0.7223100267956042,0.14782509527066895
413,6.322127710692282,0.6093180296516362
414,7.7939934865262455,0.31584428157020433
415,3.8762334697863334,0.13082019158291797
416,3.8792329083212707,0.1332196271062446
417,3.9989801406385883,0.1304223215817596
418,4.1137270518879046,0.13746346468207635
419,4.143751720518006,0.13986850947996643
420,4.282812688621622,0.1377074635305592
421,3.9374639274238934,0.13182418935223084
422,3.9524547843457256,0.13401216716184097
423,4.06918625103142,0.1313297713124435
424,3.696295156310864,0.13407835294639264
425,3.747050981109794,0.1352346093789006
426,3.8752649187375905,0.13295729156321912
427,4.043632259460592,0.1350356463196582
428,4.063389911571383,0.13721800189004776
429,4.189949647283205,0.1347655474883682
430,1.7152999804557165,0.13476280255233825
431,1.7821751848210852,0.1364491108057546
432,1.9748049404362806,0.13430630548278777
433,120.10909513004991,1.4217561201608833
434,58.202113990456255,1.940026892024966
435,72.0458054046268,1.998071852658002
436,1111.3679836796478,29.99410374716452
437,152.60207671870356,1.3757610910170552
438,199.56530439165704,0.8726517805816177
439,147.5207199389126,1.938516079541159
440,69.77707128238801,1.1263214985231176
441,75.19860443415654,1.2520304227993677
442,256.7629947025067,3.8534917923342653
443,114.07107987751957,1.3639091593509214
444,127.32475944213472,1.0776289347184804
445,374.68821114236783,7.567846428054321
446,110.55690783729983,1.5050052617831893
447,134.19633779834717,1.0140887380609362
448,158.88159301487835,2.071354387111615
449,67.50601546843407,0.7978233942827282
450,98.47234307587411,0.9329874707826457
454,31.4344881418302,0.08094654394649967
455,29.4675761844973,0.09083544339984187
456,29.64378059097486,0.08938121920165733
469,110.33084671807588,1.6626498812209158
470,55.36281108174709,1.9485180893186547
471,73.53110274717854,1.9798673925453751
472,1260.92783572515,50.29235025558872
473,129.75881173735277,1.164406877845114
474,196.61466841654237,0.8837810998347566
475,141.60517539578427,2.3371597710517973
476,61.733007228085086,1.1695319163798725
477,75.85371971328752,1.2886247889005435
478,198.89403901276472,3.15882190957435
479,94.20195817767649,0.8008994985424507
480,117.23907273949555,0.8805257557514501
481,364.65504838519706,9.127494618670157
482,85.56758943466416,1.18186159604485
483,130.3698066761317,0.9603207339090334
484,178.35081939815979,2.5392452918047
485,71.46021440754728,0.9329318822726748
486,104.48632338568221,0.9083294292915207
490,31.983524750938187,0.07306838892391986
491,29.634075699525773,0.08570545529649357
492,29.94083824982129,0.08369636226852811
505,26.14395453867436,2.466728433636622
506,25.27519431844908,14.474123540760738
507,44.84779115107848,14.113321095869933
508,87.54722251189632,0.9188537260076851
509,104.30123082818392,3.847908462854508
510,171.5820353282768,4.791574497080397
511,27.213849293063614,1.394867909553922
512,30.1142517742779,7.457859831187635
513,46.484094157603536,7.891468186179718
514,64.05307094672297,1.4796619633409591
515,68.42864336702887,5.581686087276612
516,97.36246632428657,6.940271219131741
517,51.74225133887641,1.139118273246538
518,59.776534117242534,4.524993002581809
519,103.58882102498174,5.8814871818730445
520,-14.636067071128778,0.755701377626045
521,13.15865062663105,3.3270536261576384
522,66.85919118100219,4.54031219321561
523,16.13809209183764,0.12530519873631835
524,13.74168816874194,0.12187375463443566
525,13.532467582362127,0.12053794541767827
526,17.660884687671242,0.12117991375079369
527,15.279424949418049,0.11893552500438323
528,15.226907085304,0.11866695086083252
529,16.127334392665375,0.12599716328046442
530,13.727755579480423,0.12244990222883835
531,13.531198435459197,0.1209089262896478
532,17.471357412850764,0.12259254081323709
533,16.078426937175802,0.12207097591064292
534,15.635513103527819,0.12017055050634559
535,17.24051828401835,0.12362170793070953
536,15.256518535553887,0.12120856333433493
537,14.935933799161214,0.12003044084017495
538,9.589714377664151,0.1268819365555856
539,9.23145581997441,0.12453414228548286
540,9.80369926398237,0.12179876147136774
541,30.00880114810715,4.4995321033279865
542,29.459839123359462,19.87565491661953
543,45.5602072747739,18.45089064898675
544,87.87855359002361,1.5120151234196537
545,111.73090073296963,6.337644578087606
546,175.9160263853542,6.567524309171907
547,27.614157799711712,2.770806221865331
548,31.00493796321681,12.122702784545124
549,48.272462584252104,11.009706942806979
550,66.85659883293783,2.1380048262441287
551,71.35516983939671,7.143547559677571
552,93.74630429372584,8.300828404797695
553,52.65713133466809,1.964306846040846
554,62.28675065894814,7.227078870519232
555,106.37385314209513,7.881310389689223
556,-15.803667884710158,0.8013679202988813
557,14.353030734267492,3.3505915955472827
558,72.32672119651417,4.351515372363
559,15.767509946422917,0.12472568117613672
560,14.060991761093936,0.12176225545385694
561,14.007471133546934,0.12018269501766779
562,16.614250253227908,0.12152713384378834
563,14.911299064406574,0.1193394015307174
564,15.107396240395046,0.11883163569217635
565,15.702314271529664,0.1259972439037632
566,13.829321863214547,0.12264751545533428
567,13.854088849973163,0.12094255281338194
568,16.160277287559833,0.12206763623518836
569,15.190272526909515,0.12235445234281846
570,15.064594462198604,0.12054013088167106
571,16.052900308023986,0.1231730319883557
572,14.606841260619534,0.12136644318379192
573,14.630327772079653,0.12006197944024749
574,11.245394655112612,0.12577943720112125
575,11.074572985784503,0.12362039060558201
576,11.697309311915427,0.12123519791256632
577,84.89169491681153,3.9271899357007096
578,72.2812878358378,29.14716958171809
579,79.99261118037185,28.203600907410145
580,65.44352334023867,1.4199636167610978
581,55.00896500193501,8.411553155677003
582,73.04800207825505,10.598341763675952
583,58.221433032481634,2.335508040122946
584,50.8591428124955,15.830108980161622
585,62.76881158113666,16.693108441599545
586,60.11851083222284,2.5373001291842354
587,59.37663497615337,11.609782847521243
588,64.62955089928928,14.424390252304486
589,55.90241762956062,1.9430656470311467
590,49.976814303653555,9.660492353913877
591,63.102359447658316,12.78108048648401
592,-54.54595140182463,2.326841029634221
593,-20.46744036059419,7.047575499015228
594,36.5358248276169,9.810788788384254
595,7.081500347610309,0.12442790930201067
596,6.98574793978811,0.12433567635603447
597,6.529495434636532,0.12263826451554741
598,11.123434467736292,0.13463137258140787
599,8.445668285463313,0.13538142108206336
600,7.1203265613234255,0.13483838010358237
601,7.070732675250891,0.12664743242014553
602,6.9823388201767695,0.1268275812351954
603,6.534093410541116,0.12471752348354741
604,7.53589427293913,0.13282415253109936
605,7.4380739888849305,0.1330283770991292
606,7.13739667922089,0.13099968109766505
607,7.604388008395029,0.13175971680878687
608,7.504084775188563,0.13220159485577204
609,7.123033519808677,0.13037637122275667
610,3.1166183791118094,0.13137048656416134
611,3.094542259372993,0.13075866635711017
612,3.272170052742144,0.12881209461279303
613,95.45180547337074,7.288408176612876
614,89.30395846174808,40.40135506829748
615,94.38676021962006,37.12955812602157
616,67.32699935017675,2.5454960027518703
617,61.323776563125634,13.668192440135257
618,80.59901357801685,14.350836625484924
619,61.30999068445671,4.705981477198356
620,57.337994825872556,26.052428569324466
621,70.46475303132148,23.416538957996273
622,61.63953166913572,3.6866206294863066
623,60.96703250181061,14.777030567764703
624,65.74334444945973,17.0901796308848
625,57.88887820718189,3.3680572486128986
626,53.70636499316156,15.151897254571443
627,68.59843236882325,16.954862236673907
628,-61.342539820617645,2.550049564007244
629,-23.577108181149157,7.072214812454812
630,36.29225581736724,9.338806672543052
631,7.028289516877058,0.12392257218035174
632,7.023619674865522,0.12416070929182732
633,6.741950177585792,0.12248053256884953
634,10.316773540523544,0.13663287574881494
635,8.13177489613906,0.13709716643154737
636,7.08064676522358,0.13635332735654246
637,6.787465450556008,0.12713231365043018
638,6.731592770346943,0.12753159885553206
639,6.460835958877185,0.12543723014061026
640,6.798527810734056,0.133216973751928
641,6.753265635698748,0.1333063191728498
642,6.666271657164192,0.13163814730989137
643,6.9590218624222615,0.1329009464270423
644,6.889124574235073,0.13326436312797565
645,6.75401120301092,0.13161514329131596
646,4.5071007266860565,0.13031319130242777
647,4.514878362446327,0.13016273498767864
648,4.764117280820734,0.1283809326448602
649,84.18138784577586,15.414629710889121
650,55.648565855385876,23.270496240333706
651,94.06657709330408,47.52358504653479
652,63.786644557353426,5.391258834939908
653,55.08225931993561,6.721528925637181
654,76.83885585311606,15.068056311980461
655,62.34480407920934,9.69556569655329
656,49.21378699252621,13.928124210913557
657,71.7010532211631,27.53930638759645
658,72.57794162165905,9.941123071933912
659,51.96799492353719,9.244224123429737
660,72.58790158164973,24.633314224148275
661,61.25061398030121,7.464164191310978
662,49.08670032455868,7.810833016445366
663,68.74518360622274,19.576433287541555
664,-96.00451132814402,3.909113731737862
665,-49.67082252593079,7.279973730416816
666,30.375627489279694,10.227627659646252
667,5.365487833948796,0.12655671199377264
668,5.029720049516607,0.12484030145067974
669,4.6282537153442345,0.12340383177733223
670,11.123772167014469,0.13657487977142896
671,6.929426437659597,0.13610343997385427
672,5.425112152391934,0.13509285344780214
673,5.383032591055347,0.1289471121059821
674,4.99950862564763,0.1271473334277048
675,4.617970267965676,0.12558442309368484
676,5.881865847093145,0.1339879601646614
677,5.422032795963162,0.13328910321287873
678,5.3073918054240075,0.13139989297015656
679,6.616297831443026,0.1236557761943797
680,5.631145817429186,0.13243178342401238
681,5.237019770994426,0.13084958379889858
682,1.8140885300078935,0.1332396093775113
683,1.8828206046175175,0.13133016396793884
684,2.11470713010943,0.13009398291998125
685,110.85222925322792,29.731650283903267
686,75.50367717552521,41.22218532946812
687,120.21985410070747,73.02447797471493
688,75.5107636375958,12.319647118812975
689,70.09051735662744,17.68796645599237
690,90.64068793533514,27.588376654263037
691,77.16842906914312,22.959354925860783
692,66.6919021629309,33.580668891557366
693,86.891254837585,49.718513539106084
694,78.16782062383513,17.843102282091373
695,61.621198111079465,18.63964951956863
696,79.69690008215534,39.5821000099769
697,70.72220694529142,16.5582161031998
698,62.66324014970843,20.257860137811186
699,80.21932426802056,35.71638882263223
700,-105.84109398401458,4.302377037171588
701,-52.019524653949844,7.420303831918755
702,30.815394740013573,9.786200758987967
703,5.487284468706733,0.12608906355031946
704,5.341412698529432,0.1246367847315266
705,5.160249509024766,0.12336940255304431
706,10.70041501106829,0.13852037059751685
707,6.909702082955528,0.137817886178744
708,6.273948480501765,0.13696562751143396
709,5.27023490830789,0.12977525554627725
710,4.988006255786821,0.1281303971362185
711,4.847279600820729,0.1267876734351326
712,5.345427321883351,0.13494166226809895
713,5.325617505511033,0.13399112388981968
714,5.233173222251473,0.1325676403407534
715,5.4692704135852725,0.13493266524330233
716,5.328196222412911,0.13381206358483672
717,5.247570852911803,0.13259101064207318
718,3.200660083566591,0.13226571303631432
719,3.32078859245358,0.13076857612764478
720,3.642300768650637,0.12975340732070423
721,92.92835931621529,15.457809275166165
722,68.23647838922099,54.882583331867835
723,102.55525968467413,47.508103129772806
724,69.09142021320943,5.430062112558764
725,64.82498144215405,16.090050610080116
726,82.34561727773303,15.217860306596455
727,67.57931248384673,9.738685724918199
728,57.580395842337786,31.740240973572163
729,76.93348805635289,27.706510698803815
730,80.40716309952091,9.999003951598867
731,58.960258410446144,21.321557458203888
732,80.10188358527898,24.498439666488903
733,68.80741600043513,7.494663193012122
734,57.744060639474434,18.830609460810585
735,76.36474810286371,19.70297656587538
736,37.036063403515826,1.984384188858383
737,43.58805902758846,18.16569373458022
738,64.17192865895356,14.053451174075349
739,6.917056136081465,0.1273989400927808
740,6.60079478293251,0.12564084917438356
741,6.155703773151787,0.12417888698569989
742,12.667681927212442,0.13746259127506807
743,8.613779899087964,0.13700379976915741
744,6.9451398833220495,0.1359250023014752
745,6.944045640390424,0.1298665614740901
746,6.579314099815665,0.12801140766729283
747,6.149907378588006,0.12642768020828368
748,7.1811474925950485,0.1334628639838987
749,6.707806264518464,0.1326455580935968
750,6.629712732206773,0.1302654307685505
751,8.111803370944127,0.12434987478135441
752,7.172643653735685,0.13317737367936033
753,6.7278393223155195,0.13144817016422725
754,3.777267927771465,0.1337769429386922
755,3.8399975054727644,0.13197447549445726
756,3.8501839205027473,0.13106290174505725
757,100.85813565827223,24.42795084489043
758,78.43185225015368,71.65896066415169
759,110.96434949986275,62.55674588555273
760,68.82232797929015,9.16621525965956
761,70.42209353046147,24.742745618267435
762,83.27937971967215,21.252062723142
763,67.80237549117554,18.126813662996696
764,64.97856855953651,49.54028486574895
765,77.08093358301052,40.52689346365598
766,71.05947283752485,14.09053606959922
767,58.8712764700056,29.535250239517648
768,72.77944155426331,32.36013592221074
769,64.4883442820833,12.379928414821965
770,61.469847987565714,29.856787048061484
771,73.70520149603418,27.70368653135532
772,36.2167761341952,1.9927300405492352
